player,club,games_played,games_started,mins,sub,goals,pass,assists,total_scoring_attempts,on_target_scoring_attempts,key_passes,expected_goals,fouls,fouls_suffered,offside,yellow_cards,total_red_cards
harold-osorio,CHI,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tomas-ostrak,STL,2,0,45,2,0,94.6,0,2,0,3,0.33,0,0,0,0
javier-otero,ORL,1,1,90,0,0,76.5,0,0,0,0,0,0,0,0,1
devin-padelford,MIN,1,0,1,1,0,100,0,0,0,0,0,0,0,0,0
maarten-paes,DAL,5,5,450,0,0,69.1,0,0,0,0,0,0,1,0,0
joseph-paintsil,LA,1,0,30,1,0,100,0,0,0,1,0,0,0,0,0
nelson-palacio,RSL,3,2,178,1,0,86.7,0,1,0,0,0.06,3,1,0,0
jeisson-palacios,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sergi-palencia,LAFC,6,6,455,0,0,83.3,1,1,0,3,0.04,7,6,0,1
jack-panayotou,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-pantemis,POR,5,5,450,0,0,80.9,0,0,0,0,0,0,0,0,0
cristhian-paredes,POR,4,0,50,4,0,80,0,0,0,2,0,1,4,0,1
isaiah-parente-x3562,LA,5,3,308,2,0,93.7,0,4,0,4,0.09,3,6,0,1
nicholas-pariano,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tim-parker,RBNY,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
keaton-parks,NYC,6,6,479,0,0,86.5,0,3,3,3,0.45,10,3,0,2
tom-pearce,MTL,3,2,183,1,0,74.3,1,2,1,2,0.1,3,1,0,0
joao-peglow,DC,4,4,318,0,0,81.3,2,3,0,8,0.4,8,2,0,2
amahl-pellegrino,SJ,4,1,126,3,0,78.6,0,6,0,3,0.55,0,1,2,0
matti-peltola,DC,4,1,153,3,0,90.5,1,1,0,1,0.02,5,2,0,0
andres-perea,NYC,2,0,42,2,0,82.3,0,0,0,1,0,1,0,0,0
daniel-pereira,ATX,6,5,458,1,0,90.6,0,4,1,4,0.22,12,6,0,2
joaquin-pereyra,MIN,6,5,374,1,0,77.4,2,10,4,11,0.58,10,5,1,1
nikola-petkovic,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luca-petrasso,MTL,6,6,534,0,0,81.7,1,2,0,5,0.19,1,3,0,1
raoul-petretta,TOR,3,2,174,1,0,74.7,0,0,0,0,0,2,3,1,1
neil-pierre,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samuel-piette,MTL,3,2,184,1,0,89.6,0,0,0,2,0,2,0,0,0
ian-pilcher,SD,4,1,120,3,0,91.9,0,0,0,0,0,3,1,0,1
mauricio-pineda,CHI,6,3,357,3,0,92.4,0,2,1,2,0.21,6,6,0,1
gabriel-pirani,DC,6,6,495,0,0,83.2,1,10,3,6,1.23,1,13,1,0
matt-polster,NE,2,2,166,0,0,90.3,0,1,0,0,0.02,5,0,0,0
celio-pompeu,STL,3,0,49,3,0,58.6,0,2,0,0,0.09,1,2,0,0
alvas-powell,CIN,5,2,215,3,0,84.9,0,1,1,1,0.17,3,2,1,1
owen-presthus,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ralph-priso,VAN,4,1,135,3,0,90.1,0,0,0,1,0,8,0,0,0
andrew-privett,CLT,5,5,434,0,0,85.6,0,0,0,0,0,4,1,0,0
,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-pulskamp,SKC,6,6,540,0,0,56.7,0,0,0,0,0,0,1,0,1
philip-quinton,RSL,5,5,362,0,0,88.2,0,2,1,0,0.06,2,2,0,1
nemanja-radoja,SKC,5,4,394,1,0,87.4,0,2,0,1,0.22,6,8,0,3
jeremy-rafanello,PHI,1,0,19,1,0,100,0,0,0,0,0,1,0,0,0
jackson-ragen,SEA,6,5,471,1,0,93.4,0,3,1,4,0.61,3,3,0,2
brooklyn-raines,HOU,1,0,9,1,0,100,0,0,0,0,0,0,0,0,0
anthony-ramirez,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruben-ramos,LA,1,0,18,1,0,100,0,1,1,0,0.19,0,0,0,0
,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-rando,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greg-ranjitsingh,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tim-ream,CLT,5,5,450,0,0,85.8,0,0,0,1,0,3,1,0,0
federico-redondo,MIA,5,1,179,4,0,87.7,0,1,0,0,0.16,4,1,0,1
,NYC,1,0,17,1,0,50,0,0,0,0,0,1,1,0,0
will-reilly,ATL,2,1,91,1,0,82.7,0,0,0,3,0,1,6,0,1
marco-reus,LA,3,2,174,1,0,93.1,0,5,3,5,0.36,0,2,0,0
justin-reynolds,CHI,1,0,45,1,0,92.3,0,0,0,0,0,1,1,0,0
andrew-rick,PHI,1,1,90,0,0,61.1,0,0,0,0,0,0,0,0,1
rocco-rios-novo,MIA,2,1,139,1,0,78.3,0,0,0,0,0,0,0,0,0
birk-risa,NYC,5,3,337,2,0,85.3,0,1,0,0,0.07,3,4,0,0
kayne-rizvanovich,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reid-roberts,SJ,2,1,99,1,0,82,0,0,0,0,0,3,0,0,0
miles-robinson,CIN,5,5,379,0,0,89.2,0,1,0,0,0.09,4,1,0,0
memo-rodriguez,SKC,5,2,240,3,0,84.4,0,3,1,3,0.17,8,7,0,1
nicolas-rodriguez,ORL,1,0,10,1,0,85.7,0,0,0,0,0,0,0,0,0
samuel-rogers,CHI,5,5,450,0,0,93.3,0,0,0,0,0,5,0,0,1
andy-rojas-x3721,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-roldan,SEA,5,4,380,1,0,87,0,6,3,6,0.45,4,11,1,1
tomas-romero,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas-romero,MIN,3,2,183,1,0,55.6,0,2,0,0,0.19,5,3,0,1
dave-romney,SJ,6,6,540,0,0,86.7,0,2,1,2,0.17,3,1,0,0
connor-ronan,COL,3,0,71,3,0,80.6,0,0,0,0,0,3,1,0,0
anderson-rosa,COL,2,0,22,2,0,84.6,0,0,0,0,0,0,0,0,0
joseph-rosales,MIN,3,2,146,1,0,72,0,3,1,1,0.14,2,0,0,0
tanner-rosborough,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dany-rosero,SKC,3,2,153,1,0,87.4,0,2,1,0,0.34,2,1,0,1
kye-rowles,DC,5,5,450,0,0,85.6,0,1,1,0,0.41,6,3,0,3
diego-rubio,ATX,5,1,95,4,0,90.6,1,3,1,4,0.58,3,2,0,0
david-ruiz,MIA,3,1,73,2,0,81.8,0,1,0,0,0.33,1,2,0,0
pablo-ruiz,RSL,4,2,163,2,0,82.4,0,7,3,8,0.31,4,0,0,2
cesar-ruvalcaba,CLB,2,2,139,0,0,90,0,1,0,0,0.02,2,0,0,0
emmanuel-sabbi,VAN,2,0,55,2,0,90,0,2,1,0,0.28,0,0,0,0
besard-sabovic,ATX,6,3,295,3,0,84.1,1,4,1,5,0.19,9,9,0,2
anisse-saidi,SD,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0
adam-saldana,LAFC,1,1,90,0,0,100,0,0,0,0,0,2,2,0,0
lucas-sanabria,LA,2,2,138,0,0,85.4,0,0,0,0,0,1,2,0,0
ilie-sanchez,ATX,6,5,411,1,0,82.7,0,2,0,2,0.1,4,3,0,2
cooper-sanchez,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william-sands,NE,4,2,207,2,0,77.3,0,1,0,2,0.03,6,5,0,1
marlon-santos,LAFC,3,2,160,1,0,92,0,0,0,1,0,1,1,0,0
sergio-santos,CIN,4,2,164,2,0,78.6,0,1,0,3,0.12,5,9,1,0
rafael-santos,ORL,6,5,424,1,0,73.9,0,5,2,5,0.38,1,2,0,1
nicholas-scardina,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-schewe,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrigo-schlegel,ORL,6,6,540,0,0,87.5,0,3,0,0,0.17,4,3,0,0
david-schnegg,DC,6,6,529,0,0,72.8,1,1,0,10,0.41,17,4,0,3
patrick-schulte,CLB,5,5,450,0,0,78,0,0,0,1,0,0,0,0,1
brian-schwake,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarik-scott,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gabriel-segal,HOU,3,0,20,3,0,80,0,3,0,0,0.22,2,0,0,0
eddie-segura,LAFC,5,3,298,2,0,93,0,0,0,0,0,4,1,0,1
amar-sejdic,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oliver-semmle,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-servania-x3028,DC,4,2,180,2,0,88.1,0,1,0,1,0.03,7,4,0,0
nykolas-sessock,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-shaffelburg,NSH,2,0,39,2,0,75,0,0,0,0,0,3,0,0,0
samuel-shashoua,MIN,2,0,41,2,0,97.1,0,1,1,2,0.03,0,0,0,0
khiry-shelton,SKC,3,1,96,2,0,84.2,0,2,1,0,0.14,1,0,0,0
jonathan-shore,NYC,5,3,345,2,0,86.1,0,3,0,2,0.16,7,1,0,1
xande-silva,ATL,5,1,141,4,0,85.5,1,2,0,5,0.04,7,4,1,0
adem-sipic,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-sirois,MTL,6,6,540,0,0,77.2,0,0,0,0,0,0,0,0,0
pablo-sisniega,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-skahan,SJ,1,0,6,1,0,0,0,2,0,0,0.26,1,0,0,0
bartosz-slisz,ATL,5,5,399,0,0,90.3,0,2,1,5,0.18,7,4,0,1
tyger-smalls,CLT,1,0,24,1,0,83.3,0,0,0,0,0,1,2,0,0
alec-smir,MIN,1,1,90,0,0,47.6,0,0,0,0,0,0,0,0,0
kyle-smith,ORL,4,2,181,2,0,80.7,1,0,0,3,0,0,0,0,0
ian-smith-x6353,POR,5,2,231,3,0,89.9,0,0,0,1,0,0,3,0,0
brad-smith,CIN,2,0,49,2,0,68,0,0,0,0,0,0,0,0,0
travian-sousa,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrese-spicer,TOR,4,2,197,2,0,81.5,0,1,1,3,0.05,2,3,2,0
dayne-st-clair,MIN,5,5,450,0,0,48.6,0,0,0,0,0,0,1,0,1
mason-stajduhar,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lazar-stefanovic,TOR,2,0,62,2,0,90.2,0,0,0,0,0,0,0,0,0
zack-steffen,COL,5,5,450,0,0,51.8,0,0,0,0,0,0,1,0,2
daniel-steres,HOU,6,2,304,4,0,85.6,0,1,0,0,0.03,5,0,1,2
kimani-stewart-baynes,COL,1,0,2,1,0,100,0,0,0,0,0,0,0,0,0
peter-stroud,RBNY,6,6,432,0,0,86.3,2,4,0,5,0.19,3,8,0,1
jared-stroud,DC,5,5,363,0,0,75.2,0,7,1,7,0.93,6,0,1,0
brad-stuver,ATX,6,6,540,0,0,61.9,0,0,0,0,0,0,2,0,1
shapi-suleymanov,SKC,6,5,415,1,0,86.9,2,9,1,5,1.06,3,18,0,0
quinn-sullivan,PHI,6,6,514,0,0,73.1,4,16,4,15,1.97,7,8,0,0
cavan-sullivan,PHI,1,0,8,1,0,83.3,0,0,0,0,0,0,0,0,0
michael-sullivan,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finn-surman,POR,6,6,516,0,0,90.8,0,2,1,0,0.25,5,2,0,0
oleksandr-svatok,ATX,4,3,308,1,0,86.2,0,1,0,2,0.15,3,1,0,1
erik-sviatchenko,HOU,3,1,96,2,0,76.2,0,0,0,0,0,3,1,0,0
nkosi-tafari,LAFC,6,4,347,2,0,88.3,0,1,0,1,0.05,4,1,0,1
edvard-tagseth,NSH,6,6,539,0,0,87.8,2,4,1,8,0.18,11,2,1,2
zakaria-taifi,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yohei-takaoka,VAN,6,6,540,0,0,84.3,0,0,0,0,0,0,2,0,0
strahinja-tanasijevic,NYC,3,2,144,1,0,91.6,0,0,0,0,0,3,1,0,1
andrew-tarbell,HOU,4,4,307,0,0,69.8,0,0,0,0,0,0,0,0,0
iuri-tavares,CLT,2,0,15,2,0,60,0,1,0,0,0.11,1,0,0,0
dj-taylor,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos-teran,CHI,2,1,93,1,0,93,0,0,0,0,0,2,0,0,0
jamal-thiare,ATL,1,0,18,1,0,100,0,1,1,0,0.04,0,0,0,0
andrew-thomas,SEA,1,1,90,0,0,66.7,0,0,0,0,0,0,0,0,0
riley-thomas,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kosi-thompson,TOR,4,2,262,2,0,81.1,0,1,1,0,0.04,2,1,0,1
timothy-tillman,LAFC,5,5,449,0,0,89.8,0,5,1,11,0.27,10,14,0,1
cayman-togashi,ATL,2,0,63,2,0,84.6,1,1,0,0,0.06,2,1,0,0
idan-toklomati,CLT,6,1,150,5,0,92.6,1,7,1,4,0.95,2,0,0,0
nouhou,SEA,4,4,336,0,0,90.4,0,6,2,2,0.24,7,8,0,2
tomas-totland,STL,4,4,337,0,0,74.2,0,3,0,3,0.96,1,1,1,0
mason-toye,SKC,1,0,18,1,0,71.4,0,0,0,0,0,0,0,0,0
wil-trapp,MIN,6,5,464,1,0,80.3,0,0,0,3,0,4,3,2,0
niko-tsakiris,SJ,2,0,10,2,0,90.9,0,0,0,0,0,0,1,0,0
garrison-tubbs,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bill-tuiloma,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gavin-turner,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeppe-tverskov,SD,6,6,540,0,0,91.8,1,3,1,7,0.3,8,5,0,2
osaze-urhoghide,DAL,6,6,540,0,0,89.9,1,3,2,0,0.27,8,9,0,1
maximiliano-urruti,NE,4,2,243,2,0,80,0,4,2,3,0.16,4,4,4,0
junior-urso,HOU,2,1,107,1,0,95.7,0,1,0,0,0.05,1,2,0,1
oscar-ustari,MIA,4,4,304,0,0,83.8,0,0,0,0,0,1,2,0,0
bjorn-inge-utvik,VAN,2,1,87,1,0,92.5,0,0,0,0,0,0,0,0,0
leo-vaisanen,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omar-valencia-x6118,RBNY,3,3,205,0,0,88.7,1,1,0,4,0.24,4,4,0,2
gerardo-valenzuela,CIN,2,0,9,2,0,75,0,1,0,0,0.05,1,2,0,0
nicolas-van-rijn,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obed-vargas,SEA,4,4,360,0,0,90.6,0,4,2,4,0.34,6,6,1,1
indiana-vassilev,PHI,5,1,184,4,0,89,1,4,1,3,0.14,4,6,0,0
david-vazquez,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brayan-vera,RSL,5,3,313,2,0,83.4,0,6,2,2,1.06,3,1,0,1
oscar-verhoeven,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ranko-veselinovic,VAN,6,6,540,0,0,94.9,0,5,1,1,0.47,1,1,0,0
jules-anthony-vilsaint,MTL,3,1,104,2,0,81.3,0,1,0,1,0.02,2,4,1,0
robert-voloder,SKC,4,4,360,0,0,90.8,0,0,0,0,0,2,3,0,0
kai-wagner,PHI,5,5,450,0,0,75.3,4,2,2,9,0.08,7,8,0,1
conrad-wallem,STL,6,5,429,1,0,80.4,0,7,2,2,0.55,9,9,1,1
taylor-washington,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joel-waterman,MTL,5,5,450,0,0,89,0,1,0,3,0.08,6,8,1,1
akil-watts,STL,6,4,403,2,0,69.9,0,6,2,2,0.22,7,8,0,1
marcelo-weigandt,MIA,1,1,45,0,0,100,0,0,0,0,0,1,0,0,0
michael-wentzel,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francis-westfield,PHI,5,5,422,0,0,72.5,2,3,0,3,0.11,4,6,1,0
adrian-wibowo,LAFC,1,0,15,1,0,100,0,0,0,0,0,2,0,0,0
derrick-williams,ATL,6,5,455,1,0,88.2,0,2,0,0,0.54,5,4,0,0
thomas-williams-x7014,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,CHI,5,3,235,2,0,85.6,0,1,0,0,0.06,1,4,0,0
eryk-williamson,CLT,5,1,116,4,0,86.4,0,0,0,4,0,1,3,0,0
joe-willis,NSH,6,6,540,0,0,76.8,0,0,0,0,0,0,0,0,0
bruno-wilson,SJ,6,6,540,0,0,89.5,0,4,1,0,0.88,3,3,0,0
henry-wingo,TOR,4,4,225,0,0,84,0,0,0,0,0,4,0,1,0
owen-wolff,ATX,6,6,501,0,0,82.2,3,7,0,11,0.56,8,7,0,0
tyler-wolff,RSL,4,1,188,3,0,70.5,0,2,1,2,0.21,3,3,1,0
elijah-wynder,LA,4,2,195,2,0,80.9,1,1,0,2,0.04,3,4,0,1
miki-yamane,LA,4,3,296,1,0,85,2,1,0,6,0.04,3,2,1,1
darren-yapi,COL,2,0,15,2,0,66.7,0,2,1,0,0.21,1,0,1,0
alexdaouda-amadou,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-anchor,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
markus-anderson,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastian-anderson,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owen-anderson,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marco-angulo,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephen-annor-gyamfi,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william-antley,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tah-brian-anunga,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cristian-arango,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miguel-araujo,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allan-arigoni,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stuart-armstrong,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paul-arriola,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-arroyave,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yamil-asad,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-atencio,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eduard-atuesta,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvaro-augusto,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hassan-ayari,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-baldisimo,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damien-barker-john,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luis-barraza,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvaro-barreal,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesus-baitz,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-beason,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gavin-beavers,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-bell,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nico-benalcazar,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-bendik,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nimfasha-berchimas,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edward-berumen,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron-bibout,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikolaj-bieganski,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alessandro-biello,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steven-birnbaum,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barzee-blama,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
njabulo-blom,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emmanuel-boateng,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-boatwright,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mateusz-bogusz,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dean-boltz,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luca-bombino,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-bonilla,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-bowen,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-boyd,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alejandro-bran,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethan-bristow,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-brody,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaston-brugman,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snyder-brunell,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heine-bruseth,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leo-burney,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micah-burton,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deiber-caicedo,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noel-caliskan,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rudy-camacho,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-cambridge,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omar-campos,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alan-carleton,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-carmichael,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-carmichael,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adalberto-carrasquilla,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilder-cartagena,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jose-casas-de-abadal,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javier-casas,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-castellanos,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-chacon,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomas-chancalay,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonardo-alves-chu-franco,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernando-ciceron,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ozzie-cisneros,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohamed-cisset,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-clegg,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matias-coccaro,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chance-cowell,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-crooks,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastian-cruz,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mauricio-cuevas,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rafael-czichos,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evander,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amir-daley,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-dang,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-davis,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-davis,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edward-davis,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giorgio-de-libera,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adisa-de-rosario,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osaze-de-rosario-x9177,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marky-delgado,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fernando-delgado,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorenzo-dellavalle,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
