player,club,games_played,games_started,mins,sub,goals,pass,assists,total_scoring_attempts,on_target_scoring_attempts,key_passes,expected_goals,fouls,fouls_suffered,offside,yellow_cards,total_red_cards
marcos-domingos-dias,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos-joaquim-antunes-dos-santos,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micael-dos-santos-silva,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan-dowd,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan-dowd,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastian-driussi,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erik-duenas,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrei-dumitru,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-duncan,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy-ebobisse,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathaniel-edwards,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilson-eisner,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maximus-ekk,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piero-elias,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-ellis,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herbert-endeley,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawrence-ennali,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bento-estrela,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-evans,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo-farias,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zackery-farnsworth,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-fernandez,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duran-michael-ferree,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesus-ferreira,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastian-ferreira,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-firmino,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kristian-fletcher,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danny-flores,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathan-uiliam-fogaca,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andreu-fontas,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jahlane-forbes,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-foster,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas-freire,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolm-fry,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matias-gallardo,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emiro-garces,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diego-garcia,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-gasper,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emil-gazdov,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
real-gill,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaston-gimenez,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niko-gioacchini,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-girdwood-reich,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caden-glover,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anibal-godoy,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eliot-goldthrop,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diego-gomez,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomas-gomez,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaston-gonzalez,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mario-gonzalez,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maouloune-goumballe,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos-gruezo,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-david-gunn,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholas-hagen,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-hall,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-halliday-x8049,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-hedges,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fabian-herbers,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jay-joshua-herdman,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juan-camilo-hernandez-suarez,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oscar-herrera,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiden-hezarkhani,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholas-holliday,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rio-hope-gund-x0557,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-hopkins,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alec-hughes,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tega-ikoba,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daron-iskenderian,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emil-jaaskelainen,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-jackson,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-jensen,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geovane-jesus,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-johnson,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-johnson,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malachi-jones,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-jones,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathaniel-jones,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejan-joveljic,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mykhi-joyner,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderson-julio,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-junqua,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sawyer-jura,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyprian-kachwele,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brent-kallman,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kei-kamara,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alec-kann,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hakim-karamoko,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kipp-keller,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-kelsy,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-kerkvliet,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
molik-khan,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hosei-kijima,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjamin-kikanovic,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-klein,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mateusz-klich,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matus-kmet,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-knight,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeorgio-kocevski,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-koffi,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-koffi,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-kortkamp,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
georgios-koutsias,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sergii-kryvstov,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theodore-ku-dipietro,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theodore-ku-dipietro,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevon-lambert,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damian-las,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ariel-lassiter,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erik-lauta,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randall-leal,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-lewis,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finn-linder,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas-lodeiro,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antino-lopez,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marvin-loria,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favian-loyola,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riley-lynch,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-lynn,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zac-macmath,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lukas-macnaughton,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talles-magno-bacelar-martins,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassius-mailula,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elias-manoel-alves-de-paula,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elias-manoel-alves-de-paula,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jt-marcinkowski,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
george-marks,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
omar-marquez,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjamin-martino,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felipe-martins,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexandru-irinel-matan,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philip-mayaka,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salvatore-mazzaferro,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hugo-mbongue,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dax-mccarty,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiden-mcfadden,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-mcfarlane,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-mcglynn,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damario-mcintosh,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finn-mcrobb,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brendan-mcsorley,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-meara,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruz-medina,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tim-melia,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwyn-mendoza,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-miazga,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raul-miglietti,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jovan-mijatovic,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juan-mina,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roald-mitchell,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luca-moisa,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malachi-molina,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francesco-montali,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francesco-montali,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricardo-montenegro,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaquell-moore,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfredo-morales,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcelo-morales,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-mueller,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luis-muller,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesus-david-murillo,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-murray,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas-musto,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas-musto,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
federico-navarro,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-neal,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-neal,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-neeley,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
franco-negri,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-nerwinski,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lewis-o-brien,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rory-o-driscoll,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liam-o-gara,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emmanuel-ochoa,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chituru-odunze,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtis-ofori,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cristian-olivera,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyatt-omsberg,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arquimides-ordonez,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pablo-ortiz,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allan-oyirwoth,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woobens-pacius,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elliot-panicco,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donovan-parisian,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyson-pearce,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-pearlman,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diego-pepi,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-perez,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miguel-perez,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luca-petrasso,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fafa-picault,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selmir-pidro,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayden-pierre-x9514,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelson-pierre,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-pinto,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paxton-pomykal,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomas-pondeca,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-poreba,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricard-puig-marti,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teemu-pukki,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alan-pulido,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nelson-quinones,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alonso-ramirez,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-ramirez,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-raposo,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gibran-rayo,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joao-pedro-x2116,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-reid,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahir-reid-brown,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andres-reyes,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spencer-richey,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william-richmond,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-rindov,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-rios,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damian-rivera,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luis-rivera,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilfredo-rivera,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braudilio-rodrigues,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lineker-rodrigues-dos-santos,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago-rodriguez,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebastian-rodriguez-x3810,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
missael-rodriguez,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-rodriguez,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baltasar-rodriguez,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matias-rojas,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keith-romanshyn,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abraham-romero,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diego-rosales,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnny-russell,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-sailor,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carl-sainte,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enes-sali,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abdi-salim,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tobias-salquist,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ilie-sanchez,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-sands,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kieran-sargeant,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samuel-sarver,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alessandro-schopf,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brady-scott,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amar-sejdic,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylen-shannon,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charlie-sharp,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-silva,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-skinner,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sergi-solans,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhon-solis,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnaud-souquet,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaedren-spivey,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason-stajduhar,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charlie-staniland,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aidan-stokes,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keller-storlie,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santiago-suarez,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunter-sulte,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawson-sunderland,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karol-swiderski,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hennadii-synchuk,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moises-tablante,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nkosi-tafari,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jude-terry,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikah-thomas,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-thompson,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nokkvi-thorisson,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-tolkin,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adyn-torres,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ervin-torres,ATX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facundo-torres,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason-toye,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-travis,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holden-trent,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macielo-tschantret,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yutaro-tsukada,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-turdean,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marinos-tzionis,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jere-uronen,CLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alejandro-urzua,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-valdez,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jefferson-valverde,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dante-vanzeir,RBNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alenis-vargas,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marlon-vargas,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indiana-vassilev,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos-vela,LAFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alan-velasco,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moises-veliz-x5610,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pau-vidal,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juan-villa,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-vines,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gino-vivi,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giacomo-vrioni,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giacomo-vrioni,MTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aleksandar-vukovic,RSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casey-walls,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remi-walter,SKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paul-walters,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colin-welsh,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quentin-westberg,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eryk-williamson,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-wolff,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zidane-yanez,NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william-yarbrough,SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dru-anthony-yearwood,NSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yaw-yeboah,CLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adrian-zendejas,VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0